13.39s,12.67s,48.92s,2015.77\nTransfer/sec:,673.14KB\n")
1.14ms,502.04us,8.86ms,1103.60\nTransfer/sec:,368.53KB\n")
3.96ms,5.04ms,105.98ms,4459.04\nTransfer/sec:,1.45MB\n")
3.94ms,4.43ms,100.99ms,4459.09\nTransfer/sec:,1.45MB\n")
3.64ms,3.57ms,83.46ms,4128.25\nTransfer/sec:,1.35MB\n")
6.67s,8.42s,31.06s,4128.45\nTransfer/sec:,1.35MB\n")
0.86m,403.06ms,0.87m,575.27\nTransfer/sec:,192.10KB\n")
3.55ms,3.03ms,68.74ms,3259.92\nTransfer/sec:,1.06MB\n")
3.55ms,2.89ms,62.46ms,3259.93\nTransfer/sec:,1.06MB\n")
3.72ms,5.79ms,220.03ms,3082.06\nTransfer/sec:,1.01MB\n")
9.42s,7.97s,36.24s,1155.22\nTransfer/sec:,385.77KB\n")
5.27s,9.95s,26.38s,1557.81\nTransfer/sec:,520.21KB\n")
3.10ms,1.21ms,38.30ms,2473.54\nTransfer/sec:,826.01KB\n")
3.15ms,1.29ms,36.77ms,1758.00\nTransfer/sec:,587.06KB\n")
1.65s,3.25s,18.33s,1540.96\nTransfer/sec:,514.58KB\n")
3.62s,4.79s,18.06s,1758.03\nTransfer/sec:,587.07KB\n")
2.87ms,1.16ms,45.95ms,1215.43\nTransfer/sec:,405.88KB\n")
2.87ms,1.13ms,35.94ms,1215.44\nTransfer/sec:,405.88KB\n")
92.79ms,424.35ms,3.40s,1160.94\nTransfer/sec:,387.68KB\n")
2.89ms,828.84us,32.77ms,1015.53\nTransfer/sec:,339.12KB\n")
2.87ms,0.98ms,36.48ms,1015.54\nTransfer/sec:,339.13KB\n")
1.61s,3.00s,13.29s,880.70\nTransfer/sec:,294.10KB\n")
2.95ms,632.68us,22.94ms,835.69\nTransfer/sec:,279.07KB\n")
2.70ms,641.87us,18.56ms,835.69\nTransfer/sec:,279.07KB\n")
145.34ms,510.00ms,3.30s,835.69\nTransfer/sec:,279.07KB\n")
2.81ms,697.17us,21.17ms,769.75\nTransfer/sec:,257.05KB\n")
2.83ms,785.15us,24.78ms,769.75\nTransfer/sec:,257.05KB\n")
60.96ms,268.62ms,3.27s,769.77\nTransfer/sec:,257.06KB\n")
2.67ms,805.43us,24.93ms,808.70\nTransfer/sec:,270.05KB\n")
2.65ms,759.75us,21.92ms,788.13\nTransfer/sec:,263.19KB\n")
2.60ms,650.97us,19.30ms,808.71\nTransfer/sec:,270.06KB\n")
2.94ms,682.81us,20.54ms,971.60\nTransfer/sec:,324.45KB\n")
121.66ms,433.24ms,3.27s,971.60\nTransfer/sec:,324.45KB\n")
3.12ms,0.85ms,24.82ms,971.61\nTransfer/sec:,324.45KB\n")
3.01ms,759.68us,24.78ms,1371.38\nTransfer/sec:,457.95KB\n")
300.52ms,819.54ms,4.21s,1371.32\nTransfer/sec:,457.93KB\n")
2.97ms,759.81us,25.06ms,1371.32\nTransfer/sec:,457.93KB\n")
2.65ms,824.89us,23.44ms,2116.79\nTransfer/sec:,706.87KB\n")
120.88ms,493.39ms,3.27s,2116.78\nTransfer/sec:,706.87KB\n")
2.64ms,654.20us,23.39ms,2116.79\nTransfer/sec:,706.87KB\n")
263.02ms,807.49ms,4.70s,3022.15\nTransfer/sec:,0.99MB\n")
2.62ms,734.16us,27.68ms,3022.15\nTransfer/sec:,0.99MB\n")
2.53ms,680.85us,21.89ms,3022.10\nTransfer/sec:,0.99MB\n")
268.47ms,728.81ms,4.00s,3769.60\nTransfer/sec:,1.23MB\n")
2.50ms,755.83us,33.57ms,3769.64\nTransfer/sec:,1.23MB\n")
2.49ms,632.71us,18.98ms,3769.57\nTransfer/sec:,1.23MB\n")
271.14ms,743.55ms,4.01s,4026.41\nTransfer/sec:,1.31MB\n")
2.48ms,646.03us,21.09ms,4026.43\nTransfer/sec:,1.31MB\n")
51.30ms,325.05ms,3.40s,3332.41\nTransfer/sec:,1.09MB\n")
2.45ms,638.77us,24.50ms,4290.27\nTransfer/sec:,1.40MB\n")
2.47ms,678.62us,22.18ms,4290.25\nTransfer/sec:,1.40MB\n")
135.66ms,530.26ms,4.59s,4290.23\nTransfer/sec:,1.40MB\n")
2.50ms,804.27us,24.77ms,4387.19\nTransfer/sec:,1.43MB\n")
