80.63,245.59,1.78s,2239.21\nTransfer/sec:,"747.76KB\n"")",,,,,,,
74.72,241.66,1.79s,2219.13\nTransfer/sec:,"741.05KB\n"")",,,,,,,
29.51,9.54,67.14,2236.06\nTransfer/sec:,"746.71KB\n"")",,,,,,,
29.47,9.67,71.36,2232.17\nTransfer/sec:,"745.41KB\n"")",,,,,,,
79.81,247.79,1.83s,2231.30\nTransfer/sec:,"745.12KB\n"")",,,,,,,
131.49,352.86,3.60s,2232.25\nTransfer/sec:,"745.44KB\n"")",,,,,,,
126.99,330.49,1.99s,2229.79\nTransfer/sec:,"744.62KB\n"")",,,,,,,
166.19,480.46,3.62s,2238.22\nTransfer/sec:,"747.43KB\n"")",,,,,,,
29.66,9.64,84.29,2237.02\nTransfer/sec:,"747.03KB\n"")",,,,,,,
29.21,9.47,73.98,2238.13\nTransfer/sec:,"747.40KB\n"")",,,,,,,
233.44,653.76,3.42s,2222.41\nTransfer/sec:,"742.15KB\n"")",,,,,,,
230,643.82,3.40s,2213.78\nTransfer/sec:,"739.27KB\n"")",,,,,,,
275.59,680.08,3.41s,2209.79\nTransfer/sec:,"737.94KB\n"")",,,,,,,
29.67,17.44,221.44,2098.78\nTransfer/sec:,"700.86KB\n"")",,,,,,,
37.09,17.12,238.08,2130.76\nTransfer/sec:,"711.54KB\n"")",,,,,,,
108.69,381.04,3.37s,2113.71\nTransfer/sec:,"705.85KB\n"")",,,,,,,
176.34,546.85,3.39s,2112.66\nTransfer/sec:,"705.50KB\n"")",,,,,,,
76.33,239.59,1.78s,2102.78\nTransfer/sec:,"702.20KB\n"")",,,,,,,
245.14,650.02,3.46s,2103.82\nTransfer/sec:,"702.54KB\n"")",,,,,,,
49.14,83.2,1.09s,2084.94\nTransfer/sec:,"696.24KB\n"")",,,,,,,
29.17,9.56,61.89,2097.11\nTransfer/sec:,"700.30KB\n"")",,,,,,,
79.33,240.66,3.29s,2098.09\nTransfer/sec:,"700.63KB\n"")",,,,,,,
189.16,551.27,3.40s,2098.09\nTransfer/sec:,"700.63KB\n"")",,,,,,,
206.62,615.71,3.42s,2095.01\nTransfer/sec:,"699.60KB\n"")",,,,,,,
242.78,639.04,3.93s,2088.63\nTransfer/sec:,"697.47KB\n"")",,,,,,,
32.8,16.18,265.98,2074.00\nTransfer/sec:,"692.59KB\n"")",,,,,,,
28.91,9.45,64.96,2075.40\nTransfer/sec:,"693.05KB\n"")",,,,,,,
89.62,289,3.31s,2072.27\nTransfer/sec:,"692.01KB\n"")",,,,,,,
145.2,489.8,3.39s,2069.45\nTransfer/sec:,"691.06KB\n"")",,,,,,,
231.71,640,3.42s,2057.29\nTransfer/sec:,"687.00KB\n"")",,,,,,,
25.31,12.94,65.31,2000.80\nTransfer/sec:,"668.18KB\n"")",,,,,,,
28.77,9.4,67.01,2057.59\nTransfer/sec:,"687.10KB\n"")",,,,,,,
78.37,235.94,1.77s,2056.79\nTransfer/sec:,"686.84KB\n"")",,,,,,,
217.82,594.19,3.61s,2056.78\nTransfer/sec:,"686.83KB\n"")",,,,,,,
87.48,258.35,3.29s,2053.38\nTransfer/sec:,"685.70KB\n"")",,,,,,,
186.64,578.54,3.40s,2046.74\nTransfer/sec:,"683.49KB\n"")",,,,,,,
26.68,12.04,63.36,2039.40\nTransfer/sec:,"681.04KB\n"")",,,,,,,
28.67,9.39,67.84,2035.01\nTransfer/sec:,"679.58KB\n"")",,,,,,,
204.46,606.05,3.42s,2027.90\nTransfer/sec:,"677.21KB\n"")",,,,,,,
228.52,602.54,3.61s,2022.08\nTransfer/sec:,"675.27KB\n"")",,,,,,,
222.91,643.76,3.41s,2016.09\nTransfer/sec:,"673.28KB\n"")",,,,,,,
156.44,553.26,3.40s,1933.05\nTransfer/sec:,"645.56KB\n"")",,,,,,,
29.03,9.47,66.56,2009.15\nTransfer/sec:,"670.97KB\n"")",,,,,,,
99.58,370.02,3.34s,2005.22\nTransfer/sec:,"669.66KB\n"")",,,,,,,
105.82,341.85,3.33s,2003.35\nTransfer/sec:,"669.04KB\n"")",,,,,,,
133.73,354.14,3.18s,2001.42\nTransfer/sec:,"668.39KB\n"")",,,,,,,
76.18,240.18,1.78s,1997.41\nTransfer/sec:,"667.06KB\n"")",,,,,,,
66.41,222.58,1.98s,1994.42\nTransfer/sec:,"666.05KB\n"")",,,,,,,
28.51,9.31,64.67,1986.43\nTransfer/sec:,"663.39KB\n"")",,,,,,,
214.98,620.51,3.39s,1974.43\nTransfer/sec:,"659.38KB\n"")",,,,,,,
249.96,628.01,3.42s,1971.78\nTransfer/sec:,"658.49KB\n"")",,,,,,,
99.7,361.4,3.33s,1962.76\nTransfer/sec:,"655.48KB\n"")",,,,,,,
145.34,420.83,3.61s,1956.98\nTransfer/sec:,"653.55KB\n"")",,,,,,,
33.43,51.14,1.01s,1948.89\nTransfer/sec:,"650.85KB\n"")",,,,,,,
40.55,17.52,236.67,1937.79\nTransfer/sec:,"647.14KB\n"")",,,,,,,
319.97,741.26,7.44s,1943.09\nTransfer/sec:,"648.91KB\n"")",,,,,,,
269.38,663.57,3.47s,1936.02\nTransfer/sec:,"646.55KB\n"")",,,,,,,
108.73,303.93,1.96s,1939.21\nTransfer/sec:,"647.62KB\n"")",,,,,,,
36.47,59.52,988.67,1934.97\nTransfer/sec:,"646.20KB\n"")",,,,,,,
32.12,10.04,63.9,1932.13\nTransfer/sec:,"645.25KB\n"")",,,,,,,
136.72,420.21,3.57s,1925.27\nTransfer/sec:,"642.96KB\n"")",,,,,,,
90.98,279.84,2.83s,1918.42\nTransfer/sec:,"640.67KB\n"")",,,,,,,
87.42,218.15,1.97s,1912.34\nTransfer/sec:,"638.64KB\n"")",,,,,,,
74.33,232.97,3.84s,1909.57\nTransfer/sec:,"637.72KB\n"")",,,,,,,
32.51,13.86,195.07,1896.13\nTransfer/sec:,"633.23KB\n"")",,,,,,,
57.29,130,1.05s,1902.34\nTransfer/sec:,"635.30KB\n"")",,,,,,,
455.97,1.03s,7.48s,1902.63\nTransfer/sec:,"635.40KB\n"")",,,,,,,
50.22,110.91,1.69s,1901.56\nTransfer/sec:,"635.04KB\n"")",,,,,,,
37.21,14.76,220.29,1895.96\nTransfer/sec:,"633.17KB\n"")",,,,,,,
344.06,1.21s,15.07s,1901.55\nTransfer/sec:,"635.04KB\n"")",,,,,,,
65.73,160.17,1.77s,1900.65\nTransfer/sec:,"634.74KB\n"")",,,,,,,
214.68,695.95,7.31s,1890.69\nTransfer/sec:,"631.41KB\n"")",,,,,,,
72.15,241.96,2.01s,1843.10\nTransfer/sec:,"615.52KB\n"")",,,,,,,
28.93,9.49,67.07,1895.65\nTransfer/sec:,"633.07KB\n"")",,,,,,,
46.61,102.35,1.74s,1889.93\nTransfer/sec:,"631.16KB\n"")",,,,,,,
447.24,996.68,7.43s,1883.78\nTransfer/sec:,"629.10KB\n"")",,,,,,,
98.24,252.91,2.06s,1872.74\nTransfer/sec:,"625.42KB\n"")",,,,,,,
86.22,241.76,1.97s,1872.71\nTransfer/sec:,"625.41KB\n"")",,,,,,,
32.27,10.07,63.2,1872.66\nTransfer/sec:,"625.39KB\n"")",,,,,,,
85.43,300.34,5.71s,1874.00\nTransfer/sec:,"625.84KB\n"")",,,,,,,
222.44,627.01,3.49s,1876.08\nTransfer/sec:,"626.53KB\n"")",,,,,,,
62.1,131,1.72s,1869.90\nTransfer/sec:,"624.47KB\n"")",,,,,,,
226.23,605.56,7.06s,1877.07\nTransfer/sec:,"626.86KB\n"")",,,,,,,
29.25,9.6,60.48,1879.15\nTransfer/sec:,"627.56KB\n"")",,,,,,,
77.82,229.21,1.82s,1876.90\nTransfer/sec:,"626.81KB\n"")",,,,,,,
42.31,92.34,955.9,1874.96\nTransfer/sec:,"626.16KB\n"")",,,,,,,
211.81,574.71,7.70s,1868.28\nTransfer/sec:,"623.93KB\n"")",,,,,,,
69.45,192.29,1.77s,1863.89\nTransfer/sec:,"622.46KB\n"")",,,,,,,
31.69,10.03,65.31,1863.99\nTransfer/sec:,"622.50KB\n"")",,,,,,,
131.92,492.09,6.64s,1862.03\nTransfer/sec:,"621.84KB\n"")",,,,,,,
184.12,522.89,3.60s,1860.50\nTransfer/sec:,"621.33KB\n"")",,,,,,,
96.93,255.35,3.05s,1866.04\nTransfer/sec:,"623.18KB\n"")",,,,,,,
120.45,514.76,7.19s,1832.40\nTransfer/sec:,"611.94KB\n"")",,,,,,,
30.68,10.06,93.18,1865.63\nTransfer/sec:,"623.04KB\n"")",,,,,,,
67.06,200.94,1.81s,1868.02\nTransfer/sec:,"623.84KB\n"")",,,,,,,
46.34,117.7,1.74s,1863.84\nTransfer/sec:,"622.44KB\n"")",,,,,,,
517.13,1.15s,7.75s,1859.52\nTransfer/sec:,"621.00KB\n"")",,,,,,,
324.38,770.55,3.96s,1853.86\nTransfer/sec:,"619.11KB\n"")",,,,,,,
29.55,9.78,61.89,1847.36\nTransfer/sec:,"616.94KB\n"")",,,,,,,
32.12,10.04,59.58,1839.57\nTransfer/sec:,"614.34KB\n"")",,,,,,,
314.16,722.47,7.69s,1831.43\nTransfer/sec:,"611.62KB\n"")",,,,,,,
201.95,613.26,3.44s,1826.78\nTransfer/sec:,"610.07KB\n"")",,,,,,,
83.97,305.32,3.32s,1820.43\nTransfer/sec:,"607.95KB\n"")",,,,,,,
29.19,9.53,66.43,1815.70\nTransfer/sec:,"606.37KB\n"")",,,,,,,
196.13,593.52,3.42s,1815.95\nTransfer/sec:,"606.45KB\n"")",,,,,,,
58.57,114.18,1.01s,1807.29\nTransfer/sec:,"603.56KB\n"")",,,,,,,
197.63,533.04,7.18s,1804.81\nTransfer/sec:,"602.73KB\n"")",,,,,,,
43.92,107.04,1.74s,1781.50\nTransfer/sec:,"594.94KB\n"")",,,,,,,
32.36,9.99,63.58,1797.14\nTransfer/sec:,"600.17KB\n"")",,,,,,,
353.03,1.05s,9.18s,1784.06\nTransfer/sec:,"595.80KB\n"")",,,,,,,
226.04,627.26,3.48s,1780.14\nTransfer/sec:,"594.49KB\n"")",,,,,,,
62.53,166.81,1.74s,1771.12\nTransfer/sec:,"591.48KB\n"")",,,,,,,
51.79,141.59,1.76s,1763.28\nTransfer/sec:,"588.86KB\n"")",,,,,,,
31.94,10.03,62.3,1756.72\nTransfer/sec:,"586.67KB\n"")",,,,,,,
208.69,618.11,3.52s,1752.47\nTransfer/sec:,"585.25KB\n"")",,,,,,,
85.68,257.34,3.29s,1749.66\nTransfer/sec:,"584.31KB\n"")",,,,,,,
80.2,229.05,1.84s,1744.83\nTransfer/sec:,"582.70KB\n"")",,,,,,,
116.47,455.76,7.07s,1684.21\nTransfer/sec:,"562.45KB\n"")",,,,,,,
34.69,14.34,247.17,1723.52\nTransfer/sec:,"575.58KB\n"")",,,,,,,
46.12,100.48,1.74s,1722.90\nTransfer/sec:,"575.37KB\n"")",,,,,,,
240.84,747.53,7.70s,1713.14\nTransfer/sec:,"572.11KB\n"")",,,,,,,
267.07,656.08,3.47s,1701.95\nTransfer/sec:,"568.37KB\n"")",,,,,,,
66.03,188.34,1.82s,1700.97\nTransfer/sec:,"568.05KB\n"")",,,,,,,
32.04,10.06,67.58,1693.24\nTransfer/sec:,"565.47KB\n"")",,,,,,,
78.45,271.98,3.33s,1688.53\nTransfer/sec:,"563.89KB\n"")",,,,,,,
74.22,180.36,1.85s,1682.41\nTransfer/sec:,"561.85KB\n"")",,,,,,,
243.84,744.88,7.83s,1690.30\nTransfer/sec:,"564.48KB\n"")",,,,,,,
41.33,80.1,1.05s,1691.10\nTransfer/sec:,"564.75KB\n"")",,,,,,,
32.17,10.03,60.29,1693.38\nTransfer/sec:,"565.51KB\n"")",,,,,,,
66.11,194.52,1.80s,1698.29\nTransfer/sec:,"567.15KB\n"")",,,,,,,
47.77,130.25,1.76s,1702.05\nTransfer/sec:,"568.41KB\n"")",,,,,,,
188.41,623.18,7.57s,1705.46\nTransfer/sec:,"569.55KB\n"")",,,,,,,
75.13,206.93,1.83s,1707.24\nTransfer/sec:,"570.14KB\n"")",,,,,,,
34.62,14.92,207.36,1704.42\nTransfer/sec:,"569.20KB\n"")",,,,,,,
32.46,10.04,60.96,1713.08\nTransfer/sec:,"572.09KB\n"")",,,,,,,
49.27,123.37,1.74s,1717.17\nTransfer/sec:,"573.46KB\n"")",,,,,,,
48.86,104.91,980.48,1720.69\nTransfer/sec:,"574.63KB\n"")",,,,,,,
204.49,680.11,7.18s,1728.15\nTransfer/sec:,"577.12KB\n"")",,,,,,,
75.42,201.37,1.79s,1737.82\nTransfer/sec:,"580.35KB\n"")",,,,,,,
51.09,143.39,1.82s,1745.84\nTransfer/sec:,"583.03KB\n"")",,,,,,,
32.24,10.05,71.55,1757.56\nTransfer/sec:,"586.95KB\n"")",,,,,,,
112.78,476.7,7.57s,1770.13\nTransfer/sec:,"591.15KB\n"")",,,,,,,
59.29,132.75,1.69s,1781.04\nTransfer/sec:,"594.79KB\n"")",,,,,,,
242.26,737.82,7.70s,1792.84\nTransfer/sec:,"598.73KB\n"")",,,,,,,
25.54,13.01,73.73,1766.10\nTransfer/sec:,"589.80KB\n"")",,,,,,,
29.92,9.69,72.7,1808.67\nTransfer/sec:,"604.02KB\n"")",,,,,,,
76.54,234.1,1.79s,1820.75\nTransfer/sec:,"608.05KB\n"")",,,,,,,
61.7,140.7,1.74s,1832.18\nTransfer/sec:,"611.87KB\n"")",,,,,,,
312.25,811.64,7.82s,1844.25\nTransfer/sec:,"615.90KB\n"")",,,,,,,
120.26,457.07,3.40s,1813.58\nTransfer/sec:,"605.66KB\n"")",,,,,,,
28.66,9.37,66.18,1874.05\nTransfer/sec:,"625.85KB\n"")",,,,,,,
101.1,397.15,3.38s,1888.74\nTransfer/sec:,"630.76KB\n"")",,,,,,,
85.07,234.86,1.88s,1904.47\nTransfer/sec:,"636.01KB\n"")",,,,,,,
243.76,751.12,7.56s,1917.52\nTransfer/sec:,"640.37KB\n"")",,,,,,,
64.2,147.3,1.82s,1929.11\nTransfer/sec:,"644.24KB\n"")",,,,,,,
34.35,12.6,216.19,1934.18\nTransfer/sec:,"645.94KB\n"")",,,,,,,
77.82,231.7,1.76s,1945.11\nTransfer/sec:,"649.59KB\n"")",,,,,,,
266.1,664.21,3.59s,1963.72\nTransfer/sec:,"655.80KB\n"")",,,,,,,
96.73,343.49,3.34s,1973.80\nTransfer/sec:,"659.17KB\n"")",,,,,,,
150.53,499.27,3.38s,1986.58\nTransfer/sec:,"663.44KB\n"")",,,,,,,
32.51,58.84,903.68,1998.37\nTransfer/sec:,"667.37KB\n"")",,,,,,,
29.27,9.46,65.25,2012.05\nTransfer/sec:,"671.94KB\n"")",,,,,,,
230.42,640.63,3.65s,2026.08\nTransfer/sec:,"676.61KB\n"")",,,,,,,
113.54,307.39,1.98s,2031.79\nTransfer/sec:,"678.51KB\n"")",,,,,,,
109.86,375.78,3.42s,2050.58\nTransfer/sec:,"684.77KB\n"")",,,,,,,
80.72,241.61,1.80s,2061.39\nTransfer/sec:,"688.37KB\n"")",,,,,,,
51.06,167.23,1.87s,2043.28\nTransfer/sec:,"682.34KB\n"")",,,,,,,
29.67,9.72,69.38,2091.14\nTransfer/sec:,"698.31KB\n"")",,,,,,,
223.49,637.57,3.41s,2102.79\nTransfer/sec:,"702.20KB\n"")",,,,,,,
107.56,311.59,2.90s,2113.61\nTransfer/sec:,"705.81KB\n"")",,,,,,,
79.07,242.8,1.78s,2118.71\nTransfer/sec:,"707.52KB\n"")",,,,,,,
230.8,606.29,3.41s,2126.67\nTransfer/sec:,"710.18KB\n"")",,,,,,,
28.83,10.55,74.24,2134.46\nTransfer/sec:,"712.78KB\n"")",,,,,,,
29.74,9.68,62.62,2138.71\nTransfer/sec:,"714.20KB\n"")",,,,,,,
334.23,773.21,3.64s,2150.43\nTransfer/sec:,"718.11KB\n"")",,,,,,,
79.49,246.42,1.79s,2157.40\nTransfer/sec:,"720.44KB\n"")",,,,,,,
184.18,569.54,3.43s,2166.06\nTransfer/sec:,"723.33KB\n"")",,,,,,,
45.81,143.9,1.82s,2099.89\nTransfer/sec:,"701.23KB\n"")",,,,,,,
29.51,9.66,72.06,2182.69\nTransfer/sec:,"728.89KB\n"")",,,,,,,
221.62,629.51,3.46s,2182.95\nTransfer/sec:,"728.97KB\n"")",,,,,,,
83.68,245.69,1.80s,2193.54\nTransfer/sec:,"732.51KB\n"")",,,,,,,
80.54,247.47,1.77s,2197.80\nTransfer/sec:,"733.93KB\n"")",,,,,,,
103.93,338.05,3.33s,2197.38\nTransfer/sec:,"733.79KB\n"")",,,,,,,
40.27,117.1,1.69s,2139.17\nTransfer/sec:,"714.35KB\n"")",,,,,,,
29.43,9.62,72.58,2219.52\nTransfer/sec:,"741.18KB\n"")",,,,,,,
29.27,9.55,62.34,2224.16\nTransfer/sec:,"742.73KB\n"")",,,,,,,
242.71,646.62,3.44s,2230.40\nTransfer/sec:,"744.82KB\n"")",,,,,,,
263.93,655.93,3.73s,2230.61\nTransfer/sec:,"744.89KB\n"")",,,,,,,
378.38,1.01s,14.11s,2211.50\nTransfer/sec:,"738.51KB\n"")",,,,,,,
27.53,8.76,70.34,2251.21\nTransfer/sec:,"751.77KB\n"")",,,,,,,
95.38,269.47,3.31s,2250.33\nTransfer/sec:,"751.48KB\n"")",,,,,,,
279.57,684.02,3.47s,2260.94\nTransfer/sec:,"755.02KB\n"")",,,,,,,
147.12,419.02,3.35s,2265.57\nTransfer/sec:,"756.56KB\n"")",,,,,,,
379.27,831.14,3.98s,2249.04\nTransfer/sec:,"751.04KB\n"")",,,,,,,
29.37,9.64,83.07,2272.68\nTransfer/sec:,"758.94KB\n"")",,,,,,,
29.71,9.73,74.82,2271.62\nTransfer/sec:,"758.59KB\n"")",,,,,,,
232.9,649.86,3.43s,2271.82\nTransfer/sec:,"758.65KB\n"")",,,,,,,
227.23,642.62,3.42s,2263.79\nTransfer/sec:,"755.97KB\n"")",,,,,,,
237.55,661.24,3.41s,2273.63\nTransfer/sec:,"759.26KB\n"")",,,,,,,
93.57,262.74,1.83s,2278.48\nTransfer/sec:,"760.88KB\n"")",,,,,,,
32.22,16.37,257.66,2281.71\nTransfer/sec:,"761.96KB\n"")",,,,,,,
411.48,985.81,9.44s,2294.40\nTransfer/sec:,"766.19KB\n"")",,,,,,,
229.06,669.03,6.57s,2301.36\nTransfer/sec:,"768.52KB\n"")",,,,,,,
133.57,344.04,3.72s,2310.31\nTransfer/sec:,"771.51KB\n"")",,,,,,,
32.3,16.35,206.72,2304.99\nTransfer/sec:,"769.73KB\n"")",,,,,,,
238.23,656.78,3.43s,2315.97\nTransfer/sec:,"773.40KB\n"")",,,,,,,
279.46,671.39,6.57s,2322.09\nTransfer/sec:,"775.44KB\n"")",,,,,,,
260.45,650.32,3.42s,2322.51\nTransfer/sec:,"775.58KB\n"")",,,,,,,
109.64,365.05,6.81s,2256.93\nTransfer/sec:,"753.68KB\n"")",,,,,,,
226.61,640.5,3.44s,2335.90\nTransfer/sec:,"780.05KB\n"")",,,,,,,
294.28,660.56,3.40s,2341.88\nTransfer/sec:,"782.05KB\n"")",,,,,,,
481.78,1.02s,7.38s,2286.78\nTransfer/sec:,"763.65KB\n"")",,,,,,,
27.95,8.91,66.94,2351.75\nTransfer/sec:,"785.35KB\n"")",,,,,,,
86.14,256.72,1.80s,2351.54\nTransfer/sec:,"785.28KB\n"")",,,,,,,
459.84,920.09,4.66s,2354.64\nTransfer/sec:,"786.31KB\n"")",,,,,,,
123.38,326.93,2.00s,2354.62\nTransfer/sec:,"786.31KB\n"")",,,,,,,
339.37,987.42,8.31s,2338.10\nTransfer/sec:,"780.79KB\n"")",,,,,,,
31.24,18.23,256.38,2344.80\nTransfer/sec:,"783.03KB\n"")",,,,,,,
342.98,751.5,3.41s,2350.55\nTransfer/sec:,"784.95KB\n"")",,,,,,,
848.49,2.11s,18.04s,2314.97\nTransfer/sec:,"773.07KB\n"")",,,,,,,
42.79,35.86,455.68,2332.92\nTransfer/sec:,"779.06KB\n"")",,,,,,,
34.63,57.82,1.08s,2345.62\nTransfer/sec:,"783.30KB\n"")",,,,,,,
285.93,645.9,4.09s,2346.66\nTransfer/sec:,"783.65KB\n"")",,,,,,,
140.75,389.36,3.32s,2346.66\nTransfer/sec:,"783.65KB\n"")",,,,,,,
260.42,667.11,3.44s,2349.58\nTransfer/sec:,"784.62KB\n"")",,,,,,,
29.56,9.63,69.95,2353.68\nTransfer/sec:,"785.99KB\n"")",,,,,,,
33.67,17.84,250.88,2345.40\nTransfer/sec:,"783.23KB\n"")",,,,,,,
453.94,988.5,8.47s,2356.71\nTransfer/sec:,"787.01KB\n"")",,,,,,,
182,435.2,3.35s,2355.49\nTransfer/sec:,"786.60KB\n"")",,,,,,,
43.21,92.07,1.83s,2348.05\nTransfer/sec:,"784.11KB\n"")",,,,,,,
29.54,9.63,81.41,2349.61\nTransfer/sec:,"784.63KB\n"")",,,,,,,
246.47,670.01,3.43s,2340.27\nTransfer/sec:,"781.51KB\n"")",,,,,,,
230.54,652.56,3.42s,2341.72\nTransfer/sec:,"782.00KB\n"")",,,,,,,
109.03,308.32,3.31s,2336.86\nTransfer/sec:,"780.38KB\n"")",,,,,,,
64.21,225.82,1.77s,2296.09\nTransfer/sec:,"766.76KB\n"")",,,,,,,
29.84,9.72,70.21,2331.88\nTransfer/sec:,"778.71KB\n"")",,,,,,,
235.32,649.47,3.44s,2326.85\nTransfer/sec:,"777.03KB\n"")",,,,,,,
85.39,254.58,1.84s,2321.13\nTransfer/sec:,"775.12KB\n"")",,,,,,,
444.15,906.77,4.00s,2321.02\nTransfer/sec:,"775.08KB\n"")",,,,,,,
117.65,312.37,1.98s,2327.93\nTransfer/sec:,"777.39KB\n"")",,,,,,,
80.23,253.2,2.31s,2328.03\nTransfer/sec:,"777.43KB\n"")",,,,,,,
29.52,9.66,69.63,2320.13\nTransfer/sec:,"774.79KB\n"")",,,,,,,
492.11,1.02s,7.44s,2308.17\nTransfer/sec:,"770.79KB\n"")",,,,,,,
349.44,713.94,3.45s,2298.41\nTransfer/sec:,"767.53KB\n"")",,,,,,,
32.79,21.19,524.8,2256.68\nTransfer/sec:,"753.60KB\n"")",,,,,,,
860.43,1.76s,9.59s,2283.48\nTransfer/sec:,"762.55KB\n"")",,,,,,,
1460,2.26s,16.15s,2212.63\nTransfer/sec:,"738.88KB\n"")",,,,,,,
26.5,9.02,69.57,2268.82\nTransfer/sec:,"757.65KB\n"")",,,,,,,
809.93,1.69s,6.71s,2261.10\nTransfer/sec:,"755.07KB\n"")",,,,,,,
835.78,1.73s,6.69s,2252.09\nTransfer/sec:,"752.06KB\n"")",,,,,,,
232.79,786.85,7.20s,2162.12\nTransfer/sec:,"722.02KB\n"")",,,,,,,
29.15,9.69,105.66,2236.83\nTransfer/sec:,"746.97KB\n"")",,,,,,,
93.32,256.23,1.92s,2219.02\nTransfer/sec:,"741.02KB\n"")",,,,,,,
132.11,401.05,2.84s,2213.28\nTransfer/sec:,"739.10KB\n"")",,,,,,,
235.65,662.69,3.43s,2201.66\nTransfer/sec:,"735.22KB\n"")",,,,,,,
99.33,272.55,1.80s,2190.82\nTransfer/sec:,"731.60KB\n"")",,,,,,,
31.77,15.55,475.14,2149.32\nTransfer/sec:,"717.74KB\n"")",,,,,,,
29.08,9.5,66.69,2171.90\nTransfer/sec:,"725.28KB\n"")",,,,,,,
78.69,241.68,1.77s,2160.15\nTransfer/sec:,"721.36KB\n"")",,,,,,,
114.87,313.27,1.99s,2150.39\nTransfer/sec:,"718.10KB\n"")",,,,,,,
192.52,559.52,3.44s,2131.60\nTransfer/sec:,"711.82KB\n"")",,,,,,,
87.02,254.94,1.77s,2129.71\nTransfer/sec:,"711.19KB\n"")",,,,,,,
29.71,9.79,97.92,2118.83\nTransfer/sec:,"707.56KB\n"")",,,,,,,
28.88,9.44,62.46,2107.02\nTransfer/sec:,"703.61KB\n"")",,,,,,,
116.57,318.78,1.98s,2096.23\nTransfer/sec:,"700.01KB\n"")",,,,,,,
171.55,502.5,3.40s,2082.97\nTransfer/sec:,"695.58KB\n"")",,,,,,,
220.28,637.14,3.43s,2073.19\nTransfer/sec:,"692.31KB\n"")",,,,,,,
85.28,304.72,3.34s,2056.17\nTransfer/sec:,"686.64KB\n"")",,,,,,,
29.13,9.49,74.82,2050.51\nTransfer/sec:,"684.74KB\n"")",,,,,,,
139.63,456.55,3.40s,2031.80\nTransfer/sec:,"678.51KB\n"")",,,,,,,
74.91,236.15,1.78s,2018.02\nTransfer/sec:,"673.92KB\n"")",,,,,,,
133.12,388.65,3.59s,2010.08\nTransfer/sec:,"671.28KB\n"")",,,,,,,
262.97,655.67,3.50s,1997.63\nTransfer/sec:,"667.13KB\n"")",,,,,,,
38.66,115.07,1.80s,1942.83\nTransfer/sec:,"648.82KB\n"")",,,,,,,
29.04,9.36,70.34,1989.69\nTransfer/sec:,"664.48KB\n"")",,,,,,,
116.58,402.86,3.34s,1980.48\nTransfer/sec:,"661.40KB\n"")",,,,,,,
259.7,662.38,3.60s,1973.81\nTransfer/sec:,"659.17KB\n"")",,,,,,,
81.83,248.67,3.29s,1968.77\nTransfer/sec:,"657.49KB\n"")",,,,,,,
216.87,625.57,3.52s,1961.79\nTransfer/sec:,"655.16KB\n"")",,,,,,,
36.08,60.2,1.03s,1943.63\nTransfer/sec:,"649.09KB\n"")",,,,,,,
33.91,12.04,189.57,1946.44\nTransfer/sec:,"650.03KB\n"")",,,,,,,
382.07,865.05,7.70s,1950.01\nTransfer/sec:,"651.22KB\n"")",,,,,,,
205.01,596.4,3.41s,1947.99\nTransfer/sec:,"650.55KB\n"")",,,,,,,
89.08,257.63,1.82s,1946.13\nTransfer/sec:,"649.93KB\n"")",,,,,,,
48.91,124.62,1.96s,1937.22\nTransfer/sec:,"646.95KB\n"")",,,,,,,
28.98,9.5,72,1939.18\nTransfer/sec:,"647.61KB\n"")",,,,,,,
75.7,234.41,1.80s,1935.00\nTransfer/sec:,"646.21KB\n"")",,,,,,,
288.94,692.19,3.42s,1931.35\nTransfer/sec:,"644.99KB\n"")",,,,,,,
214.52,622.75,3.46s,1919.89\nTransfer/sec:,"641.16KB\n"")",,,,,,,
37.14,105.64,1.68s,1831.96\nTransfer/sec:,"611.80KB\n"")",,,,,,,
29.18,9.48,63.84,1915.44\nTransfer/sec:,"639.68KB\n"")",,,,,,,
33.47,14.58,231.81,1904.99\nTransfer/sec:,"636.19KB\n"")",,,,,,,
55.2,114.96,1.00s,1908.45\nTransfer/sec:,"637.34KB\n"")",,,,,,,
178.98,500.36,7.17s,1908.59\nTransfer/sec:,"637.39KB\n"")",,,,,,,
91.94,251.57,1.82s,1907.63\nTransfer/sec:,"637.07KB\n"")",,,,,,,
35.91,46.93,912.38,1893.91\nTransfer/sec:,"632.49KB\n"")",,,,,,,
32,10.05,62.34,1899.65\nTransfer/sec:,"634.40KB\n"")",,,,,,,
168.54,541.48,7.44s,1892.71\nTransfer/sec:,"632.09KB\n"")",,,,,,,
188.48,527.83,3.39s,1890.89\nTransfer/sec:,"631.48KB\n"")",,,,,,,
90.42,248.81,3.29s,1888.91\nTransfer/sec:,"630.82KB\n"")",,,,,,,
51.85,131.34,1.77s,1885.64\nTransfer/sec:,"629.72KB\n"")",,,,,,,
35.88,13.5,254.72,1876.75\nTransfer/sec:,"626.75KB\n"")",,,,,,,
511.66,1.17s,7.92s,1882.71\nTransfer/sec:,"628.75KB\n"")",,,,,,,
64.81,150.08,1.77s,1882.56\nTransfer/sec:,"628.70KB\n"")",,,,,,,
298.34,781.69,7.69s,1882.86\nTransfer/sec:,"628.80KB\n"")",,,,,,,
44.45,97.24,1.02s,1885.73\nTransfer/sec:,"629.76KB\n"")",,,,,,,
